State,raceYear,AreaNumber,RepVotes,RepStatus,DemVotes,DemStatus,Dem Vote %,Winner
California,1972,3,"65,298",Challenger,"151,706",Incumbent,0.699093104,D
California,1972,4,"55,540",Challenger,"115,038",Incumbent,0.674401154,D
California,1972,5,"27,474",Challenger,"124,164",Incumbent,0.818818502,D
California,1972,6,"119,704",Incumbent,"110,144",Challenger,0.479203648,R
California,1972,7,"86,587",Challenger,"126,913",Incumbent,0.594440281,D
California,1972,8,"90,970",Challenger,"102,153",Challenger,0.528953051,D
California,1972,9,"43,140",Challenger,"123,994",Incumbent,0.741883758,D
California,1972,10,"140,342",Incumbent,"76,839",Challenger,0.353801668,R
California,1972,11,"69,632",Challenger,"114,134",Challenger,0.621083334,D
California,1972,12,"105,556",Challenger,"84,174",Challenger,0.443651505,R
California,1972,13,"153,877",Incumbent,"54,299",Challenger,0.26083218,R
California,1972,14,"46,082",Challenger,"159,335",Incumbent,0.775666084,D
California,1972,15,0,0,"146,358",Incumbent,1,D
California,1972,16,"35,385",Challenger,"134,132",Incumbent,0.791259874,D
California,1972,17,"110,988",Incumbent,"73,123",Challenger,0.397168013,R
California,1972,18,"110,153",Incumbent,"55,829",Challenger,0.336355749,R
California,1972,19,"43,792",Challenger,"105,699",Incumbent,0.707059288,D
California,1972,20,"122,309",Challenger,"90,842",Challenger,0.426186131,R
California,1972,21,"19,569",Challenger,"95,050",Incumbent,0.829269144,D
California,1972,22,"53,603",Challenger,"123,863",Incumbent,0.697953411,D
California,1972,23,"120,313",Incumbent,"75,546",Challenger,0.385716255,R
California,1972,24,"144,057",Incumbent,"61,326",Challenger,0.29859336,R
California,1972,25,"118,631",Incumbent,"58,323",Challenger,0.329594132,R
California,1972,26,"66,731",Challenger,"164,351",Incumbent,0.711223721,D
California,1972,27,"119,475",Incumbent,"88,548",Challenger,0.42566447,R
California,1972,28,"144,815",Incumbent,"89,517",Challenger,0.382009286,R
California,1972,29,"49,590",Challenger,"92,856",Incumbent,0.651868076,D
California,1972,30,"32,717",Challenger,"78,193",Challenger,0.705013074,D
California,1972,31,"71,395",Challenger,"87,975",Challenger,0.552017318,D
California,1972,32,"149,514",Incumbent,"72,481",Challenger,0.326498345,R
California,1972,33,"140,868",Incumbent,"46,911",Challenger,0.249820267,R
California,1972,34,"49,971",Challenger,"115,880",Incumbent,0.698699435,D
California,1972,35,"35,614",Challenger,"105,667",Incumbent,0.74792081,D
California,1972,36,"88,071",Challenger,"72,623",Challenger,0.451933488,R
California,1972,37,"41,562",Challenger,"123,468",Challenger,0.748154881,D
California,1972,38,"60,459",Challenger,"77,922",Incumbent,0.563097535,D
California,1972,39,"149,081",Challenger,"77,817",Challenger,0.342960273,R
California,1972,40,"155,269",Incumbent,"69,377",Challenger,0.308828112,R
California,1972,41,"40,997",Challenger,"116,980",Incumbent,0.740487539,D
California,1972,42,"158,475",Challenger,"68,381",Challenger,0.3014291,R
California,1972,43,"118,536",Incumbent,"70,455",Challenger,0.37279553,R
California,1974,1,0,0,"138,082",Incumbent,1,D
California,1974,2,"95,929",Incumbent,"77,232",Challenger,0.44601267,R
California,1974,3,"46,712",Challenger,"122,134",Incumbent,0.723345534,D
California,1974,4,0,0,"101,152",Incumbent,1,D
California,1974,5,"56,274",Challenger,"88,909",Challenger,0.612392636,D
California,1974,6,"26,260",Challenger,"85,712",Incumbent,0.765477084,D
California,1974,7,"66,325",Challenger,"83,054",Challenger,0.555995153,D
California,1974,8,"66,386",Challenger,"95,041",Incumbent,0.588755289,D
California,1974,9,"38,521",Challenger,"92,436",Incumbent,0.705850012,D
California,1974,10,"26,288",Challenger,"87,978",Incumbent,0.769940315,D
California,1974,11,"29,861",Challenger,"106,429",Incumbent,0.78090102,D
California,1974,12,"103,692",Incumbent,"46,383",Challenger,0.309065467,R
California,1974,13,"63,573",Challenger,"78,858",Challenger,0.553657561,D
California,1974,14,"34,775",Challenger,"102,180",Incumbent,0.74608448,D
California,1974,15,"31,439",Challenger,"80,897",Incumbent,0.72013424,D
California,1974,16,"76,356",Incumbent,"74,168",Challenger,0.492732056,R
California,1974,17,"61,812",Incumbent,"66,675",Challenger,0.518924093,D
California,1974,18,"67,650",Incumbent,"60,733",Challenger,0.473061075,R
California,1974,19,"84,249",Challenger,"65,469",Challenger,0.43728209,R
California,1974,20,"98,410",Incumbent,"62,326",Challenger,0.387753832,R
California,1974,21,"32,038",Challenger,"88,915",Incumbent,0.735120253,D
California,1974,22,"81,641",Incumbent,"64,691",Challenger,0.442083755,R
California,1974,23,"48,826",Challenger,"122,076",Incumbent,0.714304104,D
California,1974,24,"45,128",Challenger,"87,521",Challenger,0.659793892,D
California,1974,25,0,0,"45,059",Incumbent,1,D
California,1974,26,"82,735",Incumbent,"57,685",Challenger,0.410803304,R
California,1974,27,"102,663",Incumbent,"52,236",Challenger,0.337226193,R
California,1974,28,"21,957",Challenger,"88,655",Incumbent,0.801495317,D
California,1974,29,0,0,"47,204",Incumbent,1,D
California,1974,30,"23,383",Challenger,"67,328",Incumbent,0.742225309,D
California,1974,31,"23,359",Challenger,"61,322",Incumbent,0.724152998,D
California,1974,32,0,0,"84,428",Incumbent,1,D
California,1974,33,"72,471",Incumbent,"58,492",Challenger,0.446629964,R
California,1974,34,"75,426",Challenger,"81,151",Challenger,0.51828174,D
California,1974,35,"61,168",Incumbent,"61,903",Challenger,0.502986081,D
California,1974,36,"35,938",Challenger,"69,766",Incumbent,0.660012866,D
California,1974,37,"89,849",Incumbent,"46,783",Challenger,0.342401487,R
California,1974,38,"52,207",Challenger,"68,335",Challenger,0.566897845,D
California,1974,39,"89,220",Incumbent,"65,170",Challenger,0.422112831,R
California,1974,40,"116,449",Incumbent,"56,850",Challenger,0.328045748,R
California,1974,41,"94,709",Incumbent,"74,823",Challenger,0.441350306,R
California,1974,42,"30,435",Challenger,"70,579",Incumbent,0.69870513,D
California,1974,43,"115,275",Incumbent,"75,629",Challenger,0.396162469,R
California,1976,1,"56,539",Challenger,"160,477",Incumbent,0.739470822,D
California,1976,2,"121,290",Incumbent,"88,829",Challenger,0.422755677,R
California,1976,3,"52,075",Challenger,"139,779",Incumbent,0.728569641,D
California,1976,4,"75,193",Challenger,"75,844",Incumbent,0.502155101,D
California,1976,5,"64,008",Challenger,"103,746",Incumbent,0.618441289,D
California,1976,6,"35,359",Challenger,"86,493",Incumbent,0.70982011,D
California,1976,7,"45,863",Challenger,"147,064",Incumbent,0.76227796,D
California,1976,8,"68,374",Challenger,"122,342",Incumbent,0.641487867,D
California,1976,9,"44,607",Challenger,"116,398",Incumbent,0.722946492,D
California,1976,10,"38,088",Challenger,"111,992",Incumbent,0.746215352,D
California,1976,11,"62,435",Challenger,"107,618",Incumbent,0.632849759,D
California,1976,12,"130,332",Incumbent,"61,526",Challenger,0.32068509,R
California,1976,13,"63,130",Challenger,"135,291",Incumbent,0.681838112,D
California,1976,14,"46,674",Challenger,"123,285",Incumbent,0.725380827,D
California,1976,15,"35,700",Challenger,"92,735",Incumbent,0.722038385,D
California,1976,16,"91,160",Incumbent,"104,545",Challenger,0.534196878,D
California,1976,17,"54,270",Challenger,"103,898",Incumbent,0.65688382,D
California,1976,18,"101,658",Incumbent,"56,683",Challenger,0.357980561,R
California,1976,19,"124,201",Incumbent,"68,722",Challenger,0.356214656,R
California,1976,20,"146,158",Incumbent,"71,193",Challenger,0.327548527,R
California,1976,21,"44,094",Challenger,"101,837",Incumbent,0.697843501,D
California,1976,22,"114,769",Incumbent,"68,543",Challenger,0.373914419,R
California,1976,23,"86,434",Challenger,"130,619",Challenger,0.601783896,D
California,1976,24,"51,478",Challenger,"108,296",Incumbent,0.677807403,D
California,1976,25,"17,737",Challenger,"57,966",Incumbent,0.765702812,D
California,1976,26,"112,619",Incumbent,"59,093",Challenger,0.344140188,R
California,1976,27,"114,623",Challenger,"94,988",Challenger,0.45316324,R
California,1976,28,"28,303",Challenger,"114,612",Incumbent,0.801959207,D
California,1976,29,"10,852",Challenger,"82,515",Incumbent,0.883770497,D
California,1976,30,"28,503",Challenger,"82,767",Incumbent,0.74383931,D
California,1976,31,0,0,"83,155",Incumbent,1,D
California,1976,32,"35,394",Challenger,"92,034",Incumbent,0.722243149,D
California,1976,33,"95,398",Incumbent,"77,807",Challenger,0.449219133,R
California,1976,34,"98,147",Challenger,"100,988",Incumbent,0.507133352,D
California,1976,35,"76,765",Challenger,"87,472",Incumbent,0.532596187,D
California,1976,36,"49,368",Challenger,"90,830",Incumbent,0.647869442,D
California,1976,37,"133,634",Challenger,"49,021",Challenger,0.26838028,R
California,1976,38,"59,092",Challenger,"103,317",Incumbent,0.636153169,D
California,1976,39,"122,657",Incumbent,"86,745",Challenger,0.414251058,R
California,1976,40,"148,512",Challenger,"102,132",Challenger,0.407478336,R
California,1976,41,"128,784",Incumbent,"94,590",Challenger,0.423460206,R
California,1976,42,"32,565",Challenger,"103,062",Incumbent,0.759892942,D
California,1976,43,"173,576",Incumbent,"93,475",Challenger,0.350026774,R
California,1978,1,"85,690",Challenger,"125,122",Incumbent,0.593524088,D
California,1978,2,"114,451",Incumbent,"99,712",Challenger,0.465589294,R
California,1978,3,"91,966",Challenger,"105,537",Challenger,0.53435644,D
California,1978,4,"70,733",Challenger,"87,764",Challenger,0.553726569,D
California,1978,5,"52,603",Challenger,"106,046",Incumbent,0.668431569,D
California,1978,6,"33,515",Challenger,"81,801",Incumbent,0.709363835,D
California,1978,7,"58,332",Challenger,"109,676",Incumbent,0.652802248,D
California,1978,8,"70,481",Challenger,"94,824",Incumbent,0.573630562,D
California,1978,9,"41,138",Challenger,"88,179",Incumbent,0.681882506,D
California,1978,10,"41,374",Challenger,"84,488",Incumbent,0.671274888,D
California,1978,11,"54,621",Challenger,"92,882",Incumbent,0.629695667,D
California,1978,12,"116,982",Incumbent,"34,472",Challenger,0.227607062,R
California,1978,13,"69,306",Challenger,"100,809",Incumbent,0.592593246,D
California,1978,14,"95,962",Challenger,"76,602",Incumbent,0.44390487,R
California,1978,15,"49,914",Challenger,"75,212",Challenger,0.601090101,D
California,1978,16,"65,808",Challenger,"104,550",Incumbent,0.613707604,D
California,1978,17,"81,296",Challenger,"67,885",Incumbent,0.455051246,R
California,1978,18,"85,663",Challenger,"58,900",Challenger,0.407434821,R
California,1978,19,"123,192",Incumbent,"41,672",Challenger,0.252765916,R
California,1978,20,"129,714",Incumbent,"65,695",Challenger,0.336192294,R
California,1978,21,"44,519",Challenger,"73,869",Incumbent,0.62395682,D
California,1978,22,"99,502",Incumbent,"54,442",Challenger,0.35364808,R
California,1978,23,"61,496",Challenger,"117,498",Incumbent,0.656435411,D
California,1978,24,"44,243",Challenger,"85,075",Incumbent,0.657874387,D
California,1978,25,"22,205",Challenger,"45,881",Incumbent,0.673868343,D
California,1978,26,"113,059",Incumbent,0,0,0,R
California,1978,27,"89,392",Incumbent,"85,880",Challenger,0.489981286,R
California,1978,28,0,0,"97,592",Challenger,1,D
California,1978,29,"11,512",Challenger,"65,214",Incumbent,0.849959596,D
California,1978,30,"26,511",Challenger,"66,241",Incumbent,0.714173279,D
California,1978,31,"26,490",Challenger,"55,667",Incumbent,0.677568558,D
California,1978,32,"23,242",Challenger,"74,004",Incumbent,0.760997882,D
California,1978,33,"79,533",Challenger,"62,540",Challenger,0.440196237,R
California,1978,34,"90,554",Challenger,"73,608",Incumbent,0.44838635,R
California,1978,35,"68,442",Challenger,"80,388",Incumbent,0.540133038,D
California,1978,36,"47,417",Challenger,"80,448",Incumbent,0.629163571,D
California,1978,37,"106,581",Challenger,"60,463",Challenger,0.361958526,R
California,1978,38,"53,298",Challenger,"75,471",Incumbent,0.586096032,D
California,1978,39,"112,160",Challenger,"63,891",Challenger,0.362911883,R
California,1978,40,"147,882",Incumbent,"76,358",Challenger,0.340519087,R
California,1978,41,"107,685",Incumbent,"77,540",Challenger,0.418625995,R
California,1978,42,"30,319",Challenger,"85,126",Incumbent,0.737372775,D
California,1978,43,"167,150",Incumbent,"76,308",Challenger,0.313433939,R
California,1980,1,"145,585",Challenger,"107,993",Incumbent,0.425876851,R
California,1980,2,"141,698",Incumbent,"109,789",Challenger,0.436559345,R
California,1980,3,"64,215",Challenger,"170,670",Incumbent,0.726610895,D
California,1980,4,"60,935",Challenger,"133,853",Incumbent,0.687172721,D
California,1980,5,"89,624",Challenger,"101,105",Incumbent,0.530097678,D
California,1980,6,"34,500",Challenger,"93,400",Incumbent,0.730258014,D
California,1980,7,"70,479",Challenger,"142,044",Incumbent,0.668370012,D
California,1980,8,"76,580",Challenger,"108,380",Incumbent,0.585964533,D
California,1980,9,"67,265",Challenger,"90,504",Incumbent,0.573648816,D
California,1980,10,"45,987",Challenger,"102,231",Incumbent,0.68973404,D
California,1980,11,"80,100",Incumbent,"85,823",Challenger,0.517245951,D
California,1980,12,"143,817",Incumbent,"37,009",Challenger,0.204666364,R
California,1980,13,"79,766",Challenger,"132,246",Incumbent,0.623766579,D
California,1980,14,"133,979",Incumbent,"79,883",Challenger,0.373525919,R
California,1980,15,"37,895",Challenger,"108,072",Incumbent,0.740386526,D
California,1980,16,"54,675",Challenger,"158,360",Incumbent,0.743352031,D
California,1980,17,"129,159",Incumbent,"53,780",Challenger,0.293977774,R
California,1980,18,"126,046",Incumbent,"51,415",Challenger,0.28972563,R
California,1980,19,"162,854",Incumbent,"36,990",Challenger,0.185094374,R
California,1980,20,"199,681",Incumbent,"43,025",Challenger,0.177272091,R
California,1980,21,"74,843",Challenger,"74,091",Incumbent,0.497475392,R
California,1980,22,"115,241",Incumbent,"57,477",Challenger,0.332779444,R
California,1980,23,"62,742",Challenger,"126,020",Incumbent,0.667613185,D
California,1980,24,"39,744",Challenger,"93,569",Incumbent,0.701874536,D
California,1980,25,"21,116",Challenger,"49,080",Incumbent,0.699185139,D
California,1980,26,"116,715",Incumbent,"40,099",Challenger,0.255710587,R
California,1980,27,"109,807",Incumbent,"100,061",Challenger,0.476780643,R
California,1980,28,"23,179",Challenger,"108,725",Incumbent,0.824273714,D
California,1980,29,"10,282",Challenger,"80,095",Incumbent,0.886232117,D
California,1980,30,"24,136",Challenger,"74,119",Incumbent,0.754353468,D
California,1980,31,"38,203",Challenger,"69,146",Challenger,0.644123373,D
California,1980,32,"39,260",Challenger,"84,057",Incumbent,0.681633514,D
California,1980,33,"122,439",Incumbent,"50,365",Challenger,0.291457374,R
California,1980,34,"138,024",Incumbent,"46,351",Challenger,0.251395254,R
California,1980,35,"100,743",Challenger,"88,279",Incumbent,0.467030293,R
California,1980,36,"73,252",Challenger,"88,634",Incumbent,0.547508741,D
California,1980,37,"166,640",Incumbent,"58,462",Challenger,0.259713374,R
California,1980,38,"66,256",Challenger,"91,880",Incumbent,0.58101887,D
California,1980,39,"175,228",Incumbent,"54,504",Challenger,0.237250361,R
California,1980,40,"213,999",Incumbent,"66,512",Challenger,0.237110131,R
California,1980,41,"123,187",Challenger,"101,101",Incumbent,0.450764196,R
California,1980,42,"79,713",Challenger,"69,936",Incumbent,0.467333561,R
California,1980,43,"299,037",Incumbent,"46,383",Challenger,0.134280007,R
California,1982,1,102043,Incumbent,107749,Challenger,0.513599184,D
California,1982,2,116172,Challenger,81314,Challenger,0.411745643,R
California,1982,3,0,0,194680,Incumbent,1,D
California,1982,4,67047,Challenger,118476,Incumbent,0.638605456,D
California,1982,5,72139,Challenger,103268,Incumbent,0.588733631,D
California,1982,6,82128,Challenger,96379,Challenger,0.539917202,D
California,1982,7,56960,Challenger,126952,Incumbent,0.690286659,D
California,1982,8,95694,Challenger,121537,Incumbent,0.559482763,D
California,1982,9,67702,Challenger,104393,Incumbent,0.606601005,D
California,1982,10,41506,Challenger,77263,Incumbent,0.650531704,D
California,1982,11,76462,Challenger,109812,Incumbent,0.589518666,D
California,1982,12,115365,Challenger,61372,Challenger,0.347250434,R
California,1982,13,52806,Challenger,110805,Incumbent,0.67724664,D
California,1982,14,134225,Incumbent,77400,Challenger,0.365741288,R
California,1982,15,45948,Challenger,86022,Incumbent,0.651829961,D
California,1982,16,24448,Challenger,142630,Incumbent,0.853673135,D
California,1982,17,80271,Incumbent,68364,Challenger,0.459945504,R
California,1982,18,59664,Challenger,92762,Challenger,0.608570716,D
California,1982,19,112486,Incumbent,66042,Challenger,0.369925166,R
California,1982,20,123312,Incumbent,57769,Challenger,0.319022979,R
California,1982,21,138474,Incumbent,46412,Challenger,0.251030365,R
California,1982,22,145831,Incumbent,46521,Challenger,0.241853477,R
California,1982,23,82031,Challenger,120788,Incumbent,0.595545782,D
California,1982,24,42133,Challenger,88516,Incumbent,0.677509969,D
California,1982,25,0,0,71106,Incumbent,1,D
California,1982,26,66072,Challenger,97383,Challenger,0.595778655,D
California,1982,27,67479,Challenger,108347,Challenger,0.616217169,D
California,1982,28,24473,Challenger,103469,Incumbent,0.808718013,D
California,1982,29,24568,Challenger,97028,Incumbent,0.79795388,D
California,1982,30,52177,Incumbent,60905,Challenger,0.538591465,D
California,1982,31,33043,Challenger,86718,Incumbent,0.72409215,D
California,1982,32,57863,Challenger,84663,Incumbent,0.594017934,D
California,1982,33,112362,Incumbent,55514,Challenger,0.330684553,R
California,1982,34,51026,Challenger,68316,Challenger,0.572438873,D
California,1982,35,112786,Incumbent,52349,Challenger,0.317007297,R
California,1982,36,64361,Challenger,76546,Incumbent,0.543237738,D
California,1982,37,105065,Challenger,68510,Challenger,0.394699698,R
California,1982,38,61279,Challenger,73914,Incumbent,0.54672949,D
California,1982,39,129539,Incumbent,46681,Challenger,0.264901827,R
California,1982,40,144228,Incumbent,52546,Challenger,0.267037312,R
California,1982,41,140130,Incumbent,58677,Challenger,0.295145543,R
California,1982,42,142845,Incumbent,58690,Challenger,0.291214925,R
California,1982,43,122741,Challenger,57995,Challenger,0.320882392,R
California,1982,44,38447,Challenger,78474,Challenger,0.671171133,D
California,1982,45,117771,Incumbent,50148,Challenger,0.298643989,R
California,1984,1,95186,Challenger,157037,Incumbent,0.622611736,D
California,1984,2,158679,Challenger,69793,Challenger,0.305477258,R
California,1984,3,0,0,131369,Incumbent,1,D
California,1984,4,77773,Challenger,130109,Incumbent,0.625879104,D
California,1984,5,45930,Challenger,139692,Challenger,0.752561658,D
California,1984,6,71011,Challenger,162511,Incumbent,0.695913019,D
California,1984,7,78985,Challenger,158306,Incumbent,0.667138661,D
California,1984,8,94907,Challenger,144316,Incumbent,0.603269752,D
California,1984,9,51399,Challenger,136511,Incumbent,0.726470119,D
California,1984,10,56256,Challenger,102469,Incumbent,0.645575681,D
California,1984,11,59625,Challenger,147607,Incumbent,0.712278992,D
California,1984,12,155795,Incumbent,91026,Challenger,0.368793579,R
California,1984,13,70666,Challenger,139851,Incumbent,0.664321646,D
California,1984,14,179238,Incumbent,58384,Challenger,0.245701156,R
California,1984,15,54730,Challenger,109590,Incumbent,0.66693038,D
California,1984,16,60065,Challenger,153377,Incumbent,0.718588656,D
California,1984,17,128802,Incumbent,48888,Challenger,0.275130846,R
California,1984,18,62339,Challenger,128186,Incumbent,0.672804094,D
California,1984,19,153187,Incumbent,70278,Challenger,0.314492202,R
California,1984,20,151732,Incumbent,62307,Challenger,0.291101154,R
California,1984,21,173504,Incumbent,62085,Challenger,0.26353098,R
California,1984,22,184981,Incumbent,0,0,0,R
California,1984,23,84093,Challenger,140461,Incumbent,0.625511013,D
California,1984,24,51010,Challenger,97340,Incumbent,0.656150994,D
California,1984,25,24968,Challenger,74261,Incumbent,0.74838001,D
California,1984,26,69372,Challenger,117080,Incumbent,0.627936413,D
California,1984,27,88896,Challenger,116933,Incumbent,0.568107507,D
California,1984,28,33511,Challenger,113076,Incumbent,0.771391733,D
California,1984,29,16781,Challenger,108777,Incumbent,0.86634862,D
California,1984,30,53900,Challenger,64378,Incumbent,0.544293952,D
California,1984,31,41691,Challenger,100658,Incumbent,0.70712123,D
California,1984,32,62176,Challenger,102961,Incumbent,0.623488376,D
California,1984,33,147363,Incumbent,54147,Challenger,0.268706268,R
