,State,cycle,AreaNumber,Mean,Stdv
1969,VA,2010,11,0.60849628100000008,0.033437589101217129
1970,WA,1970,1,0.3166965202,0.11409068132781502
1971,WA,1970,2,0.57746098140000002,0.068073644419574225
1972,WA,1970,3,0.64146339959999998,0.049963054437753132
1973,WA,1970,4,0.54656095960000006,0.075200478249310893
1974,WA,1970,5,0.61844312099999998,0.11948674547525727
1975,WA,1970,6,0.66776079799999999,0.087662736030111987
1976,WA,1970,7,0.68689554859999991,0.13783752601637547
1977,WA,1980,1,0.43466920499999995,0.065239669756995619
1978,WA,1980,2,0.61810334300000003,0.07301702602594709
1979,WA,1980,3,0.62102397740000004,0.10298686750256777
1980,WA,1980,4,0.27141833120000003,0.023801943582332355
1981,WA,1980,5,0.70781136259999999,0.048489707332789393
1982,WA,1980,6,0.66543226879999995,0.035905336478358918
1983,WA,1980,7,0.73171954699999997,0.024403855818631446
1984,WA,1980,8,0.37662462459999996,0.060675860499260048
1985,WA,1990,1,0.5207812730000001,0.046350288669632832
1986,WA,1990,2,0.49450296700000002,0.0449191904448802
1987,WA,1990,3,0.52942395239999995,0.048734830536812247
1988,WA,1990,4,0.41722255139999997,0.099149691678864768
1989,WA,1990,5,0.45829710859999995,0.063747990189890399
1990,WA,1990,6,0.66489166179999992,0.04616415285170828
1991,WA,1990,7,0.788424193,0.032198079824453323
1992,WA,1990,8,0.34240063339999999,0.061352012264641868
1993,WA,1990,9,0.5657675473999999,0.073821556027013957
1994,WA,2000,1,0.6278639117999999,0.051162903012673351
1995,WA,2000,2,0.59085082980000003,0.068848779554401926
1996,WA,2000,3,0.59556750079999998,0.070661821648851361
1997,WA,2000,4,0.35974069639999995,0.032045680799186786
1998,WA,2000,5,0.37784840980000001,0.040781207535888216
1999,WA,2000,6,0.66335734320000006,0.048744149442961036
2000,WA,2000,7,0.81239951450000003,0.030396536024445774
2001,WA,2000,8,0.45938779439999999,0.042242918955338049
2002,WA,2000,9,0.62215362060000001,0.046722703340583066
2003,WA,2010,1,0.54795932733333341,0.0076823822068693357
2004,WA,2010,2,0.61910780600000004,0.018453289734779735
2005,WA,2010,3,0.38778484966666671,0.0073740010143439928
2006,WA,2010,5,0.39252576366666664,0.011399607940367774
2007,WA,2010,6,0.61170530600000006,0.02016902902254521
2008,WA,2010,7,0.80314152649999992,0.009335791531970004
2009,WA,2010,8,0.38961552999999993,0.019496688618686767
2010,WA,2010,9,0.71776617966666667,0.010403568384760739
2011,WA,2010,10,0.5730833569999999,0.022581466505725515
2012,WV,1970,1,0.62835805639999998,0.043995657475470525
2013,WV,1970,2,0.61390819800000007,0.11832843684056145
2014,WV,1970,3,0.59688977349999994,0.090810515619259069
2015,WV,1970,4,0.69814834566666661,0.079622198620357812
2016,WV,1980,1,0.62316528700000007,0.10307825037873163
2017,WV,1980,2,0.61232622999999997,0.067447278271318412
2018,WV,1980,3,0.66342487375000003,0.067175663171820998
2019,WV,1980,4,0.64430057040000011,0.11450397885871585
2020,WV,1990,2,0.65892216440000007,0.10807095659341497
2021,WV,1990,3,0.64761252300000005,0.012409055086808873
2022,WV,2000,1,0.60569934266666658,0.096553645141073285
2023,WV,2000,2,0.39553885060000005,0.053351994886753219
2024,WV,2000,3,0.65547034500000001,0.056745675452060537
2025,WV,2010,1,0.34859927666666674,0.034012108719861399
2026,WV,2010,2,0.40098292466666668,0.091267292881152456
2027,WV,2010,3,0.41577076899999993,0.14192180336770244
2028,WI,1970,1,0.62440825880000006,0.066276041968929625
2029,WI,1970,2,0.62282785819999997,0.058222150718078812
2030,WI,1970,3,0.53334477979999995,0.071549980523154352
2031,WI,1970,4,0.72193715524999991,0.048585612539219197
2032,WI,1970,5,0.77858994840000006,0.024102416957445777
2033,WI,1970,6,0.35331534280000004,0.041548396832813195
2034,WI,1970,7,0.66917532940000002,0.049849100426999277
2035,WI,1970,8,0.45972669660000004,0.089310707252475183
2036,WI,1970,9,0.3557577032,0.089288827543544627
2037,WI,1980,1,0.67362653625000002,0.10024486064687053
2038,WI,1980,2,0.5712129266,0.065030659160933438
2039,WI,1980,3,0.36249008260000004,0.049147996927101568
2040,WI,1980,4,0.68157574950000011,0.015888342183832237
2041,WI,1980,5,0.66671266899999992,0.039909163298590247
2042,WI,1980,6,0.28302677833333334,0.058426886076387123
2043,WI,1980,7,0.63274210280000009,0.0268345487160556
2044,WI,1980,8,0.36590816440000001,0.073197790725940307
2045,WI,1980,9,0.24373950033333333,0.023208265632009163
2046,WI,1990,1,0.46693179220000003,0.093355743085071483
2047,WI,1990,2,0.42485109559999995,0.098959124643198407
2048,WI,1990,3,0.54505826000000002,0.13000329154799117
2049,WI,1990,4,0.5980890324,0.048158484236907564
2050,WI,1990,5,0.72771127120000001,0.064016231379924182
2051,WI,1990,6,0.3556505333333333,0.11248522931313902
2052,WI,1990,7,0.59954432220000009,0.042336700155595666
2053,WI,1990,8,0.37780446379999999,0.10970434604076937
2054,WI,1990,9,0.26675589433333335,0.01700204342849854
2055,WI,2000,1,0.33518115399999998,0.027368483798979742
2056,WI,2000,2,0.64704734119999996,0.030709531592785739
2057,WI,2000,3,0.60641086380000009,0.060780718974194493
2058,WI,2000,4,0.70898429100000004,0.0079860366910539521
2059,WI,2000,5,0.32405343133333336,0.041589317550729213
2060,WI,2000,6,0.32176587200000001,0.036181110260235828
2061,WI,2000,7,0.58770447775000001,0.086386794493974933
2062,WI,2000,8,0.4098147774,0.13012415119198259
2063,WI,2010,1,0.37519293133333337,0.062447639239754014
2064,WI,2010,2,0.68433198233333326,0.0038159980667165833
2065,WI,2010,3,0.60328888699999994,0.053917272488922634
2066,WI,2010,4,0.73384619200000001,0.014897802256008789
2067,WI,2010,5,0.31027755633333337,0.0095006017354372137
2068,WI,2010,6,0.39712965100000003,0.020294943857005424
2069,WI,2010,7,0.40691784166666672,0.028545011692485661
2070,WI,2010,8,0.38760782599999999,0.046920510951617665
2071,WY,1970,1,0.47128509299999999,0.10542631226216502
2072,WY,1980,1,0.32314946100000003,0.07553037491066969
2073,WY,1990,1,0.39339765500000001,0.054533802271942204
2074,WY,2000,1,0.40179359400000003,0.091635176308142649
2075,WY,2010,1,0.27779857699999999,0.041681572756237038
